url,type,title,norm_title,answer
https://help.wrike.com/hc/en-us/articles/209604209-Tasks-on-the-Gantt-Chart,How to,reschedule a task from the gantt chart,"['reschedul', 'task', 'from', 'gantt', 'chart']","From the Timeline Select a Folder or Project from the Folder tree. Switch to the Gantt Chart. Click and hold the task you want to reschedule. Drag the task to the appropriate dates and release your mouse. From the Table Locate a task in the table and double-click the ""Start Date"" or “Due Date” column. If you don't see the column: click the gear icon in the table's upper left-hand corner and check the box next to ""Start Date"" and “Due Date”. Select the new date from the date picker. You can also use keyboard shortcuts to specify task start/end dates."
https://help.wrike.com/hc/en-us/articles/209604209-Tasks-on-the-Gantt-Chart,How to,schedule backlogged tasks on the gantt chart,"['schedul', 'backlog', 'task', 'on', 'gantt', 'chart']","Schedule for today: Select a Folder or Project from the Folder tree. Switch to the Gantt Chart. Find the backlogged task you want to schedule (in the table portion of the view). Right-click a task's row. Select ""Schedule for today"". Schedule for any dates: Select a Folder or Project from the Folder tree. Switch to the Gantt Chart. Find the backlogged task you want to schedule (in the table portion of the view). Hover your cursor over the timeline and place it in the task's row. You'll see a bar representing the task. Move the cursor to the date you want the task to start. Click and hold your left mouse button. Move the cursor to the date you want to make the task's due date and release your mouse."
https://help.wrike.com/hc/en-us/articles/209604209-Tasks-on-the-Gantt-Chart,How to,change a task's duration from the gantt chart,"['chang', 'task', 'durat', 'from', 'gantt', 'chart']",Select a Folder or Project from the Folder tree. Switch to the Gantt Chart. Locate the task whose duration you want to change. Hover your cursor over the task bar’s left or right side so that your mouse turns into an arrow. Click and drag the bar to the left or right to shorten or extend the task’s duration.
https://help.wrike.com/hc/en-us/articles/209604209-Tasks-on-the-Gantt-Chart,How to,edit tasks on the gantt chart,"['edit', 'task', 'on', 'gantt', 'chart']","From the Table Double click on a cell in the table and enter the new or updated information. Edit: task title, assignee, status, and start and end dates. From the Timeline Click a task bar in the timeline. Click the task’s title in the pop-up that appears. An overlay of the Task View opens where you can edit task details. Close the task overlay to return to the Gantt Chart."
https://help.wrike.com/hc/en-us/articles/209604209-Tasks-on-the-Gantt-Chart,How to,change task hierarchy on the gantt chart,"['chang', 'task', 'hierarchi', 'on', 'gantt', 'chart']","To change a task's position in the task hierarchy (subtask of a task, subtask of a subtask, etc): Navigate to the table portion of the Gantt Chart. Click the row of the task whose position you want to change. The row's color will become blue. Right-click anywhere in the row. Select:
 ""Indent"" to move the task one level deeper in the task hierarchy (for example, convert a task to a subtask). ""Outdent"" to move the task one level up in the task hierarchy (for example, convert a subtask into atask). Wrike Tip! Use keyboard shortcuts to indent/outdent tasks."
https://help.wrike.com/hc/en-us/articles/209604209-Tasks-on-the-Gantt-Chart,How to,delete tasks on the gantt chart,"['delet', 'task', 'on', 'gantt', 'chart']","From the Timeline Click the bar representing the task you want to delete. Click the trash bin icon. From the Table Right-click the row with the task you want to delete. Select ""Delete""."
https://help.wrike.com/hc/en-us/articles/209604229-Dependencies-on-the-Gantt-Chart-,How to,types of dependencies,"['type', 'of', 'depend']","There are four types of dependenciesyou can createin Wrike: Dependency Function Finish to Start Task B can't start before Task A is finished. Startto Start Task B can't start before Task A starts. Finish to Finish Task B can't finish before Task A is finished. Start to Finish Task B can't finish before Task A starts. Create a Dependency Create on the Table Locate a task in the table and double-click on the ""Predecessors"" column. If you don't see the column: click the gear icon in the table's upper left-hand corner and check the box next to ""Predecessors"". Find the task which should precede the task from Step 1. In the task from Step 1, enter the row number from Step 2's task followed by one of the below FS - to create a Finish to Start dependency. SS - to create a Start to Start dependency. FF - to create a Finish to Finish dependency. SF - to create a Start to Finish dependency."
https://help.wrike.com/hc/en-us/articles/209604229-Dependencies-on-the-Gantt-Chart-,How to,shift a dependency chain,"['shift', 'depend', 'chain']","If you have a chain of dependent tasks, then you can mass reschedule them on the Gantt Chart. Gaps between tasks are preserved when you reschedule tasks in this way. Create a chain of tasks joined by dependencies. Press and hold ""Shift"" on your keyboard. Click a task that's part of a dependency chain on the Gantt Chart. Drag and drop the task to the appropriate date. All active tasks in the chain are moved."
https://help.wrike.com/hc/en-us/articles/209604229-Dependencies-on-the-Gantt-Chart-,How to,remove a dependency,"['remov', 'depend']","From the Table Double-click in the ""Predecessors"" column. If you don't see it: click the gear icon in the table's upper left-hand corner and check the box next to ""Predecessors"". Delete the text from the column. Press enter on your keyboard. From the Timeline Click the dependency you want to remove. Click the ‘x’ that appears on the dependency."
https://help.wrike.com/hc/en-us/articles/209604229-Dependencies-on-the-Gantt-Chart-,How to,edit a dependency,"['edit', 'depend']",
https://help.wrike.com/hc/en-us/articles/209604229-Dependencies-on-the-Gantt-Chart-,How to,lead and lag time,"['lead', 'and', 'lag', 'time']","Specify: Lead time to indicate the overlap between tasks (i.e. to designate that the next task(s) in a chain can start N days before its predecessor has finished). Lag time to indicate the wait period before the next task(s) in a chain can start. Note! You can specify lead/lag time only from the table portion of the Gantt Chart. When you drag and drop a task on the timeline, lead/lag isn't automatically added. From the Table: Locate a task for which you need to indicate lag time (a wait period). Double-click in the ""Predecessors"" column. If you don't see it: click the gear icon in the table's upper left-hand corner and check the box next to ""Predecessors"". Place your cursor at the end of the field and enter:
 a - sign followed by a number to specify lead time in days a + sign followed by a number to specify lag time in days Press Enter on your keyboard or click anywhere outside the cell you are editing. You will see the successor is rescheduled in accordance with lag/lead time."
https://help.wrike.com/hc/en-us/articles/115005814269-Sort-and-Reorder-Items-on-the-Gantt-Chart,How to,sorting on the gantt chart,"['sort', 'on', 'gantt', 'chart']","By default, cascade sorting is applied to Tasks, Folders, and Projects. A Task, Folder, or Project’s vertical position on the Gantt Chart (how close or far it is from the top of the screen) is determined by the following rules of cascade sorting: Projects are sorted by their dates: Projects with the earliest start date are displayed closer to the top of the chart than other Folders and Projects. Folders are sorted by the start date of their earliest task. Folders containing Tasks with earlier start dates are listed closer to the top of the screen than other Folders and Projects. Projects without dates and Folders without tasks are sorted alphanumerically and are listed underneath all other Projects and Folders. Subfolders and Subprojects are listed directly underneath their parent Folder or Project. Within a Folder or Project, tasks with dependencies are listed first and then tasks are listed based on their start dates. If more than one task has the same start date, then the task with the shorter duration is listed first. If there are multiple tasks (or dependency chains containing tasks) with the same start date and duration, then they are sorted alphanumerically."
https://help.wrike.com/hc/en-us/articles/115005814269-Sort-and-Reorder-Items-on-the-Gantt-Chart,How to,change sorting order,"['chang', 'sort', 'order']","Click the column title to apply ascending sorting by values in this column; click the same title again to apply descending sorting. Click “Cascade sorting” above the timeline to go back to cascade sorting. Note, that it’s not possible to sort by the “Predecessor” column."
https://help.wrike.com/hc/en-us/articles/115005814269-Sort-and-Reorder-Items-on-the-Gantt-Chart,How to,manually reorder tasks on the gantt chart,"['manual', 'reorder', 'task', 'on', 'gantt', 'chart']","Tasks on the timeline mimic the order of tasks on the table. When you rearrange tasks on the table, tasks on the timeline side shift to match the new order and vice versa. Rearrange Tasks from the Timeline Click and hold a task bar on the timeline. Move the task to the appropriate location. Release your mouse. Rearrange Tasks From the Table Click and hold a task's row number from the table side of the view. Move the task to the appropriate location on the table. Release your mouse. Wrike Tip! 🔥To select a range of tasks: click in the first task's row, press and hold Shift on your keyboard, and click in the row of the last task you want selected. Once the range is selected, you can drag and drop it the same way you do with a single task."
https://help.wrike.com/hc/en-us/articles/360000328245-Gantt-Chart-Print-Timeline,How to,print timeline,"['print', 'timelin']",Select a Folder or Project from the Folder tree Switch to the Gantt Chart Click the menu button in the view’s upper right-hand corner. Click “Print” Click the link that appears to download your timeline pdf file.
https://help.wrike.com/hc/en-us/articles/210323605-Zoom-In-or-Out-on-the-Gantt-Chart-,How to,adjust the date range on the gantt chart,"['adjust', 'date', 'rang', 'on', 'the\xa0gantt', 'chart']","Select a Folder or Project from the Folder tree. Switch to the Gantt Chart. Click the “+” button in the upper right-hand corner to zoom in and see a smaller date range. Click the “-” button in the upper right-hand corner to zoom out and see a wider date range. Click the button next to the “-” button to select the zoom level: years, quarters, months, weeks, or days. Note that you can also double click on the timeline to zoom in and ctrl + double-click (alt + double-click for Mac users) to zoom out."
https://help.wrike.com/hc/en-us/articles/360009420853-Roll-Up-Dates-on-the-Gantt-Chart-,How to,enable date roll up from labs,"['enabl', 'date', 'roll', 'up', 'from', 'lab']","Date roll up is available for Regular and External Users on all paid accounts. Enable it for your individual account. Visit Wrike Labs Scroll to “Roll up dates on the Gantt Chart”. Check the box next to ""Enable"". You can now roll up dates on the Gantt Chart in your Workspace."
https://help.wrike.com/hc/en-us/articles/360009420853-Roll-Up-Dates-on-the-Gantt-Chart-,How to,roll up dates,"['roll', 'up', 'date']","To roll up an item's dates Open a Folder or Project and switch to the Gantt Chart. In the table portion of the Gantt Chart right-click the parent Task or Project whose dates you want to roll up. Select “Item Roll up”. The parent Task or Project’s dates change and are rolled up from the items within it. To roll up dates for all items within a branch*: Open a Folder or Project and switch to the Gantt Chart. In the table portion of the Gantt Chart right-click a parent Task or Project. Select “Branch Roll up”. Wrike starts rolling up dates starting from the bottom up. Dates are progressively rolled up for items higher up in the branch until the dates on the parent Task or Project selected in step 2 are rolled up. *A branch includes all items nested within one item. For example, a Project could have Tasks, Subtasks, Subprojects, etc. "
https://help.wrike.com/hc/en-us/articles/209604249-Date-Constraints-on-the-Gantt-Chart,How to,date constraints on the table,"['date', 'constraint', 'on', 'tabl']","You can add, remove, and edit date constraints on the table portion of the Gantt Chart. Select a folder or a project from the left-hand navigation panel. Switch to the Gantt Chart. Click the gear icon on the table portion of Gantt Chart. Check the “Start Constraint” box in the pop-up that appears. Click anywhere outside the window to see the column in the table. Find the needed task and set the date constraint in the “Start Constraint” column."
https://help.wrike.com/hc/en-us/articles/209604249-Date-Constraints-on-the-Gantt-Chart,How to,date constraints on the timeline,"['date', 'constraint', 'on', 'timelin']",Adding a Date Constraint Select a Folder or Project from the Folder tree. Switch to the Gantt Chart. Create a dependency between tasks. Use drag and drop to reschedule the dependent task to a different start date. A date constraint is automatically added to the dependent task. Remove a Date Constraint You can remove date constraintscreated on dependent tasks which are part of start to start or finish to start dependencies. To do this: Select a Folder or Project from the Workspace’s left-hand Navigation panel. Switch to the Gantt Chart. From here you can: Click on the task with the date constraint and use drag and drop to reschedule the task so that it begins immediately after (for finish to start) or on the same date as the preceding task (for start to start dependencies). Extend the task’s duration so that it begins immediately after (for finish to start) or on the same date as the preceding task (for start to start).
https://help.wrike.com/hc/en-us/articles/210323545-Gantt-Chart-Snapshot,How to,create a gantt chart snapshot,"['creat', 'gantt', 'chart', 'snapshot']","There are two possible options to create Gantt Chart Snapshots: From current state - the Snapshot will show the current state of the folder or project. From project history - the created Snapshot will show the folder or project state as at the chosen date. To create a current state Snapshot: Select a folder or project from the folder tree. Switch to the Gantt Chart. Click “Snapshots” from near the top of the view. Select the “From current state” option. Enter a name for the Snapshot. Check (or uncheck) the boxes for the following options as needed: Share via link Show assignees names Click “Add”. To create a Snapshot for a particular date: Select a folder or project from the folder tree. Switch to the Gantt Chart. Click “Snapshots” at the top of the view. Select the “From project history” option. Next: Select a date for the Snapshot. Enter a name for the Snapshot. Check (or uncheck) the boxes for “Share via link” and “Show assignees names”, as necessary. Click “Add”."
https://help.wrike.com/hc/en-us/articles/210323545-Gantt-Chart-Snapshot,How to,view snapshots,"['view', 'snapshot']","Select a folder or project from the folder tree. Switch to the Gantt Chart. Click “Snapshots” from near the top of the view. You’ll see a list with the titles of that folder or project's previous Snapshots. If no Snapshots had been created, then you will only see the option to create a new Snapshot. Click on the Snapshot with which you want to compare your current project's schedule. Original task dates are represented: On the timeline: As narrow, dark gray bars. On the table: As ""Baseline Start"" and ""Baseline Due"" columns. Note that you have to make the “Baseline Start” and “Baseline Due” columns visible first: Click the gear icon on the table portion of Gantt Chart. Check the boxes near “Baseline Start” and “Baseline Due” columns. Click anywhere outside the window to apply the changes."
https://help.wrike.com/hc/en-us/articles/210323545-Gantt-Chart-Snapshot,How to,edit a snapshot,"['edit', 'snapshot']","Select a folder or project from the folder tree. Switch to the Gantt Chart. Click “Snapshots” from near the top of the view. You’ll see a list with the titles of that folder or project's previous Snapshots. If no Snapshots had been created, then you’ll only see the option to create a new Snapshot. Hover over the Snapshot you want to edit and click the three-dot menu. Select the “Edit” option from the list. From here you can: Rename a Snapshot. Show or hide assignees’ name from a Snapshot. Enable or disable the option to share the Snapshot via link. Click “Save” once you make the necessary changes."
https://help.wrike.com/hc/en-us/articles/210323545-Gantt-Chart-Snapshot,How to,copy a snapshot link,"['copi', 'snapshot', 'link']","You can share the link for a Snapshot with others (even with people outside of your Wrike account). Select a folder or project from the folder tree. Switch to the Gantt Chart. Click “Snapshots” from near the top of the view. You’ll see a list with the titles of that folder or project's previous Snapshots. If no Snapshots had been created, then you’ll only see the option to create a new Snapshot. Hover over the Snapshot whose link you want to copy and click the three-dot menu icon. Select the “Copy sharing link” option. The link is copied to the clipboard - share it with those who you want to see the Snapshot. To open the Snapshot in a separate tab: Hover over the Snapshot you want to open in a separate tab. Click the three-dot menu. Select the “Open in new tab” option. Note! It’s important to enable the “Share via link” option so that you can open the Snapshot in a new tab and share it with others. Account admins can disable the ability to share Snapshots external links with users those outside of your Wrike accounts. Click on your profile picture in the upper-right corner of the workspace. Select ""Settings"" from the dropdown. In the left-hand navigation panel select ""Settings"" (or ""Security"", if you are on Enterprise). Scroll to the ""External sharing policy"" section. Uncheck the box next to the ""Allow share snapshots via link for external users"". Click ""Save changes""."
https://help.wrike.com/hc/en-us/articles/210323545-Gantt-Chart-Snapshot,How to,delete a snapshot,"['delet', 'snapshot']","Select a folder or project from the folder tree. Switch to the Gantt Chart. Click “Snapshots” from near the top of the view. You’ll see a list with the titles of that folder or project's previous Snapshots. If no Snapshots had been created, then you’ll only see the option to create a new Snapshot. Hover over the Snapshot you want to delete and click the three-dot menu. Select the “Delete” option from the list. You’ll be asked to confirm your decision. Once you do, the Snapshot disappears from the list and anyone with the link is no longer be able to view the Snapshot."
https://help.wrike.com/hc/en-us/articles/209604189-Critical-Path,How to,view critical paths,"['view', 'critic', 'path']",Select a Folder or Project from the Folder tree. Switch to the Gantt Chart. Click the Critical Path icon in the upper left-hand corner. Any task where a delay would push out the project deadline turns red. 
https://help.wrike.com/hc/en-us/articles/209604189-Critical-Path,How to,examples,['exampl'],"1: One Task Critical Path (Space Between Tasks) On the Critical Path: Task J. Here’s why: If Task J’s due date changes, then the Project’s finish date changes as well. Even a 1 day delay to Task J would push out the Project’s finish date, therefore it’s a part of the Critical Path. Tasks I and H aren’t included in the Critical Path because there’s a gap between their due dates and Task J’s start date (i.e. tasks I and H could have some delay without affecting Task J). 2: Two Task Critical Path (No Space Between Tasks) On the Critical Path: Tasks H and J. Here’s why: Task H now ends immediately prior to Task J (there’s no gap between them). Task H is also connected to Task J via a finish to start dependency. That means that if Task H is pushed out, Task J will be too, and Task’s J’s finish date impacts the Project’s finish date. 3: Multiple Task Critical Path (Multiple Dependencies) On the Critical Path: Tasks A, E, H, and J Here’s why: Task E’s due date is now the day before Task H’s start date (there’s no gap between tasks). Task A’s due date is the day before Task E’s start date (there’s no gap between them). If either Task A, E, or H are delayed by one day then Task J is delayed and the Project’s end date is pushed out as well. "
https://help.wrike.com/hc/en-us/articles/360010835433-Workload-Charts,How to,how to use workload charts,"['how', 'to', 'use', 'workload', 'chart']","Workload charts display tasks from the location you select when you create a chart. Your team members’ capacity is affected only by the tasks that have effort, so choose one of the following options that works best for you: Build a chart with tasks from a specific folder, project, or space: This option will work if all your tasks are included within a specific location. To apply it, select a folder, project, or space in Step 3 of creating a chart Build a chart with tasks from the whole account: Choose this option if tasks that your team is working on are spread across different folders, projects, and spaces. To apply it, don't select anything in Step 3 of creating a chart Build a chart with tasks from several folders or projects: Select this option if your tasks are spread across several locations. To use it, first create a new folder in a space, include all necessary folders and projects in that new folder, and then select this new folder in Step 3 of creating a chart"
https://help.wrike.com/hc/en-us/articles/360010852973-Task-Effort,How to,edit effort from the table view and gantt chart,"['edit', 'effort', 'from', 'tabl', 'view', 'and', 'gantt', 'chart']","Open the Table view or Gantt Chart. If you don’t see the “Effort” column, click the gear icon and check the box next to its title. Double-click in the “Effort” cell in the row of the task whose effort you want to change. Enter how much time the task should take. Add Effort to Recurrent Tasks Open the Task view. Click on the three-dot menu in the upper right-hand corner of the task. From the pop-up menu, select ""Make Recurrent"" (or ""Edit Recurrence"" if you want to add effort to a task with an existing recurrence). Click on the date picker. Enable “Effort” by clicking on the toggle at the lower right-hand corner of the date picker. Change the effort type, if necessary. Enter how much time the task should take, in the “Effort” field. Change other recurrence settings if necessary and click “Save.” The effort you specified in the recurrence settings is applied to all tasks in the recurrence. You can also set and edit effort individually for each recurrent task from the Task view. Note! When you clear the ""Effort"" cell, it disables the effort on a task. To avoid this, set the effort to 0 instead of deleting it. Enter a value in the empty ""Effort"" cell to enable Basic effort type for a task. You can change the effort type from the Task view if necessary. If Full-time effort type is enabled, it’s calculated automatically and you can’t edit it. If Flexible effort type is enabled, two values are displayed in the “Effort” field: the number of allocated hours and the total effort."
https://help.wrike.com/hc/en-us/articles/360014673593-Timesheets,How to,navigate timesheets,"['navig', 'timesheet']","To open Timesheets, click “Timesheets” at the top of your workspace. By default, you’ll see your own timesheets. The following tasks appear on timesheets with the default automatic prefill Active tasks assigned to you and scheduled for the selected week (or any day within the week). All tasks in which you’ve tracked time during the selected week (including completed, deferred, and cancelled tasks). You can also manually add tasks to a timesheet. The total number of tasks is shown at the bottom of the timesheet. What you see: Each row represents a task paired with a Time Tracking category , i.e. if during a given week, you’ve added timelog entries using two different categories in the same task, it’ll appear on the timesheet as two separate rows. Columns indicating task title, folders, projects or Spaces the task is in, and entry category. Task’s timelog entries for the same date and having the same category, as a sum appearing in a corresponding column. An option to switch to a different week: click the caret icons on either side of the selected week’s dates or click on the dates and pick a different week from the date picker."
https://help.wrike.com/hc/en-us/articles/360014673593-Timesheets,How to,customize timesheets,"['custom', 'timesheet']","Add a Task to a Timesheet To add an existing task shared with you to a timesheet: Click “Add task” at the bottom of the table. Start typing the title of the task you want to add and select it once it appears. Sort Tasks on Timesheets By default, tasks on timesheets are sorted alphanumerically by title. You can manually sort tasks in ascending or descending order based on data in any of the timesheet columns. To do so, click on a column title. To reverse the order, click the title again. Add a Time Tracking Category To show an additional Time Tracking category for a task which already appears on the timesheet: Right-click on a row with the task for which you want to add a category. Hover over “Add category.” Choose the category from the menu. Remove a Row From a Timesheet If a row doesn’t contain any data (i.e. no time was tracked for the task against this particular category), you can remove it from a timesheet: Right-click anywhere in the applicable row. Select “Remove row.” Prefill Settings It’s possible to change how tasks appear in your timesheet. You can choose from the following two options: ""To do this week"" – if this option is selected, all the tasks assigned to you and scheduled for the current week appear in your timesheet automatically. ""No prefill"" – if this is the preferred choice, you can add tasks to your timesheet manually; no tasks are added to the timesheet automatically. To set the preferred prefill settings: Click the “Settings"" button in the upper-right corner of the workspace. Select your preferred option. Click ""Save.” Pin Tasks to Timesheets You can pin a task to Timesheets to keep it on the view regardless of the task’s dates or the Timesheet’s prefill settings. The pinned task is automatically carried over to the following week until you unpin it. To pin or unpin tasks:"
https://help.wrike.com/hc/en-us/articles/360014673593-Timesheets,How to,use timesheets,"['use', 'timesheet']","Add a Timelog Entry Double-click the cell which aligns with the relevant date, task and category, for which you want to add a timelog entry. Enter the number of hours or minutes you worked on the task. Press “Enter” on your keyboard. Edit and Comment a Timelog Entry Right-click a cell with a timelog entry that you want to edit. Select “Edit and comment on entries.” In the pop-up that appears you can: Edit or delete the existing timelog entry Add a comment to the entry Enter additional timelog entries Press “Enter” on your keyboard. A blue triangle in the upper right corner of the cell indicates that there are comments added to this timelog entry. Add Multiple Timelog Entries Right-click a cell where you’d like to add a new timelog entry. Select “Edit and comment on entries.” In the pop-up that appears, click the “+Add entry” button. Enter the time and a comment (optional) for the new entry. Press “Enter” on your keyboard. Repeat Steps 3 to 5 to add all required entries. Click anywhere outside the pop-up to see the change. Note that in the cell, entries are summed up, while in the task's Activity Stream all entries are shown individually. Change a Time Tracking Category You can mass change a Time Tracking category for all timelog entries in a specific row. To do it: Double-click the “Category” field. Select a different category from the list. Note that you can only select from those categories which aren’t currently present on the timesheet for the selected task. Open a Task From a Timesheet"
https://help.wrike.com/hc/en-us/articles/209604449-Reports-Overview,How to,benefits of wrike reports,"['benefit', 'of', 'wrike', 'report']","Save time: Wrike Reports automatically update with new information each time they’re opened, which means that you don’t have to spend time putting together weekly reports. Gain big picture visibility: gain insights into the performance of all of your projects and teams. Manage expectations: see what is bogging down the team, what is past due, and where breakdowns occur."
https://help.wrike.com/hc/en-us/articles/209604449-Reports-Overview,How to,create a wrike report,"['creat', 'wrike', 'report']","Select theReports tab from the top of the Workspace. Click “+ New Report From Scratch”  or select one of the Report templates Use Wrike’s Report Builder to specify the type of data you want to add to your Report. After setting your Report’s parameters, click “Save and View”. You will be taken to your new report and it will also be added to the top of the list of reports in the Reports section of your Workspace. Please note, you can leave the Report Builder or click “Cancel” in the Report Builder’s upper right-hand corner at any point before saving to delete your report before it is created."
https://help.wrike.com/hc/en-us/articles/209604449-Reports-Overview,How to,wrike’s report builder,"['wrike', 'report', 'builder']","Wrike’s Report Builder is made up of four panels which walk you through the process of creating a report. Name your Report Enter a name for your report in the “New Report” field at the top of the Report Builder. Make sure to name it something descriptive so that later you can easily find your report on the Reportstab. Report Type Use this panel to choose what you want to report on: Projects , tasks , or timelog entries. What you choose to report on dictates what data is included in your report. Project Reports: include Projects which matchthe criteriayou designatein the Report Builder. Task Reports: include tasks which matchthe criteria you designatein the Report Builder. Timelog Reports: include Timelog entries whichmatch the criteria you designate in the Report Builder. Please note , reports on tasks automatically include data from subtasks as well. Source Data Check the box to the left of each Folder or Project to include data from that Folder or Project in your report. Please note: Projects or Folders with Subprojects or Subfolders are denoted with an arrow to the left oftheir name. Click the arrow to see the Subprojects and Subfolders. To include data that lives directly in a parent Folder or Project you must check the box next to that Folder/Project. When you check or uncheck the box next to a parent Folder or Project, its Subfolders and Subprojects are automatically selected or deselected. To include only certain Subfolders or Subprojects: click the arrow next to the parent Folder or Project and then check the box next to the appropriate Subfolders and Subprojects Filters"
https://help.wrike.com/hc/en-us/articles/209604449-Reports-Overview,How to,+ custom fields,"['custom', 'field']","Add a Filter Click the dropdown arrow to the left of afilter category. Check the box next to a filter you would like to apply. Repeat this process with all filters you would like to apply. Only tasks which meet the chosen filter criteria are included in your report. Please note, you must click the “Add more filters” button on the Filters panel to see Custom Fields and be able to apply them as filters. Layout Use this tab to choose how you would like to format your report: as a column chart or as a table chart. Then specify which Groupings you would like to add to your report. Groupings dictate how data is organized on your report, but the exact way that Groupings affecta report depends on the format you choose.  Thescreenshot below shows a column chart report (left) and table chart report (right). Both reportshave “Assignee” and “Status” Groupings applied: Please note , Timelog Reports are only available in the Table View. Add a Grouping Clickthe dropdown field under “Group by”. Select the Grouping you would like to add. Please note, for column charts you can add up to two Groupings and for table charts you can add up to 10."
https://help.wrike.com/hc/en-us/articles/209604449-Reports-Overview,How to,open a saved wrike report,"['open', 'save', 'wrike', 'report']",Open a saved Wrike Report from the Reports tab. Click a Report column header to sort by that segment. Select the Reports tab from the top of the Workspace. Recently viewed or created reports appear at the top of the Reports view. Select your report from the list that appears. Your report will open and contains the most up-to-date data matching the criteria you specifiedin the Report Builder.
https://help.wrike.com/hc/en-us/articles/209604449-Reports-Overview,How to,edit a saved wrike report,"['edit', 'save', 'wrike', 'report']",Select the Reports tab from the top of the Workspace. Select your report from the list that appears. Your report will open and will have the most up-to-date data matching the criteria you selected in the Report Builder. Click the “Edit” button in the report’s upper right-hand corner so that the Report Builder opens. Edit your report using the Report Builder. Click “Save and View” to save your changes and view your edited report.
https://help.wrike.com/hc/en-us/articles/209604449-Reports-Overview,How to,delete a wrike report,"['delet', 'wrike', 'report']","Select the Reports tab from the top of the Workspace. Right click on the report you want to delete. Click the “Delete” option that appears. Please note, immediately after a report is deleted, an “Undo” link is temporarily available at the bottom of the Workspace."
https://help.wrike.com/hc/en-us/articles/209604449-Reports-Overview,How to,share a wrike report,"['share', 'wrike', 'report']",Regular Users can share Wrike Reportswith any other member of their Wrike account. More details on our Share Reports page.
https://help.wrike.com/hc/en-us/articles/209604309-Report-Table-Charts,How to,best practices,"['best', 'practic']","Table charts are best used when you need to: Viewa count of the number of tasks or Projectswhich meet specified criteria. Access tasks and Projects directly from the report (this allows for quick editing). Export your report to Excel. Use table charts to: Track team performance. Keep an eye on how team members are doing, based on key metrics. Monitor accomplishments. Run reports on the work completed last week, month, or quarter."
https://help.wrike.com/hc/en-us/articles/209604309-Report-Table-Charts,How to,groupings on table charts,"['group', 'on', 'tabl', 'chart']","Groupings are available when viewing tasks in custom grouping mode. Groupings dictate how Tasks or Projects are organized on table charts. Edit Groupings from the Table Chart Add a Grouping : click the ""+"" icon above the table chart to add a new grouping to your chart Remove a Grouping :hover over a grouping and click the 'x' that appears to the right of the grouping's name. Table Chart Grouping Options Projects Tasks Timelog Entries Project Owner Assigned to Date Status Status Group"
https://help.wrike.com/hc/en-us/articles/209604309-Report-Table-Charts,How to,edit and adjust table charts,"['edit', 'and', 'adjust', 'tabl', 'chart']","Edit a Report Refresh a Report Expand or Collapse all Sections Expand or Collapse Individual Sections Add or Remove Columns Change Column Order Edit aReport If you need to change which Folders and/orProjects information is pulled from, which filters are applied, or what Groupings are being used, you can edit your Report by returning to the Report Builder. To do this: click “Edit”  in the chart’s upper right-hand corner. Refresh aReport When you want (or need) to you can refresh your report to ensure that you are seeing the most up-to-date data. To do this : click the refresh icon  in the chart’s upper right-hand corner. Expand or Collapse all Sections Collapse all sections (either Groupings or Folders/Projects depending on what View you're in) to get an overview of the number of tasks in a section or expand all sections to see a more detailed view. To do this : click ""Expand all"" or ""Collapse all"" in the chart’s upper right-hand corner to expand or collapse sections respectively. Expand or Collapse Individual Sections Customize your view so that you see only the Groupings, or Folders/Projects/Tasks you are interested in. To do this"
https://help.wrike.com/hc/en-us/articles/209604309-Report-Table-Charts,How to,5,['5'], to the left of each Grouping or Folder/Project name to expand or collapse that section. Add or Remove Columns You canadd or remove columns related to: Project or Task attributes (depending on which type of report you built) and Custom Fields To do this click the gear icon  in the table’s left-hand corner and check or uncheck the box next to each column name to add or remove that column from the report. Change Column Order Rearrange the order of columns on the table report to see data in the sequence whichbest suits your needs. To do this : click on a column and drag it to appropriate location on the table chart.
https://help.wrike.com/hc/en-us/articles/209604309-Report-Table-Charts,How to,text wrapping,"['text', 'wrap']","Users can enable the option to have text in Report cells wrapped. When you enable text wrapping: all text in that field becomesvisible (instead of cutting off if the text is long). To enable text wrap: click the menu button in the upper right-hand corner and select ""Text Wrap"". Note, that ext rap works with Reports th at are 500 lines or less."
https://help.wrike.com/hc/en-us/articles/209604309-Report-Table-Charts,How to,undefined data,"['undefin', 'data']","A ""none"" section is added to Reports if there are tasks or Projects which meet the Report's criteria, butthe tasks/Projects don't have information entered in the field that you're grouping by.For example, A task without a designated start datewould have undefined start date data and, if you're grouping by start date, that task would go in the ""None"" section. If a Project report is grouped by a Custom Field and the Project doesn’t have data entered for that Custom Field, then that Project appears in the “None” section."
https://help.wrike.com/hc/en-us/articles/210323645-Report-Column-Charts,How to,undefined columns,"['undefin', 'column']","Undefined data refers to task or Project attributes whichdo not have data entered for that attribute. For example, a task without a designated start datewould have undefined start date data. If you create a columnchart, add a Grouping, and there are tasks or Projects which matchthe report criteria but which have undefined data for the selected grouping, thena column (or segment)is added to the chart to capture those tasks. For example, if a Project report is grouped by a Custom Field and the Project doesn’t have data entered for that Custom Field, then it appears in the “Undefined” column or segment. There is also a “None” column that is used when there are tasks without an assignee or Projects without a project owner."
